Model version,mean_score,Best score (across scorers),Release date,Organization,Country,Training compute (FLOP),Training compute notes,stderr,Log viewer,Logs,Started at,id
gpt-5-nano-2025-08-07_minimal,0.017543859649122806,0.017543859649122806,2025-08-07,OpenAI,United States of America,,,0.00779040413661203,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FnFt6PoshWAVXE6iH9PQgo2.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/nFt6PoshWAVXE6iH9PQgo2.eval,2026-08-27T17:53:21.000Z,nFt6PoshWAVXE6iH9PQgo2
o3-mini-2025-01-31_low,0.03859649122807018,0.03859649122807018,2025-01-31,OpenAI,United States of America,,"We can’t make a precise estimate, but seems unlikely to exceed 10^25 FLOP. We think active parameter count is 10-30B. This would require >55T tokens to reach 10^25 FLOP at the large size, i.e. well beyond 10x overtraining relative to Chinchilla.",0.011430562271752924,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FabYpn5zgPpRdBoYdzuinPt.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/abYpn5zgPpRdBoYdzuinPt.eval,2026-08-27T17:53:02.000Z,abYpn5zgPpRdBoYdzuinPt
gpt-5-nano-2025-08-07_low,0.05964912280701754,0.05964912280701754,2025-08-07,OpenAI,United States of America,,,0.014053607746337795,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FkfDcrjxJgjsW8CvG3L8yxz.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/kfDcrjxJgjsW8CvG3L8yxz.eval,2026-08-27T17:52:46.000Z,kfDcrjxJgjsW8CvG3L8yxz
glm-5.3-flash_max,0.5578947368421052,0.5578947368421052,2026-08-20,Z.ai (Zhipu AI),China,,,0.029469977528223976,,,2026-08-27T13:29:52.000Z,YC2u9wykbYQg4gdkf76j26
glm-5.3_max,0.6877192982456141,0.6877192982456141,2026-08-14,Z.ai (Zhipu AI),China,,,0.027499133473298815,,,2026-08-25T14:20:20.000Z,iXvqUzwxAiA3Rg3dwnutFs
deepseek-v4-pro-0813_max,0.6456140350877193,0.6456140350877193,2026-08-13,DeepSeek,China,9.702e+24,From https://api-docs.deepseek.com/news/news260813/: built on the DeepSeek-V4-Pro (Preview) model structure with a DSpark speculative-decoding module; agent-focused post-training upgrades. Pre-training compute carried over from DeepSeek-V4-Pro (6 * 49e9 active parameters * 33e12 tokens = 9.702E24).,0.028383475205435625,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2Fb6yWmeFgsWeEiG9Qzs3NSf.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/b6yWmeFgsWeEiG9Qzs3NSf.eval,2026-08-19T13:35:48.000Z,b6yWmeFgsWeEiG9Qzs3NSf
gemini-3.7-flash_high,0.7157894736842105,0.7157894736842105,2026-08-13,Google DeepMind,United States of America,,,0.026764156649364653,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FaxMdgNDC8UYYLnZYLHZpF5.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/axMdgNDC8UYYLnZYLHZpF5.eval,2026-08-14T19:59:58.000Z,axMdgNDC8UYYLnZYLHZpF5
inkling-small_xhigh,0.4631578947368421,0.4631578947368421,2026-07-15,Thinking Machines,United States of America,,,0.02958888847874604,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FB6bZbqickq8o2fQcgDmzMo.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/B6bZbqickq8o2fQcgDmzMo.eval,2026-08-14T19:59:09.000Z,B6bZbqickq8o2fQcgDmzMo
grok-4.6_xhigh,0.6596491228070176,0.6596491228070176,2026-08-12,xAI,United States of America,,,0.028116467881852295,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FZb2AKwa942D7dBTTcebAba.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/Zb2AKwa942D7dBTTcebAba.eval,2026-08-14T15:46:50.000Z,Zb2AKwa942D7dBTTcebAba
Inkling_xhigh,0.3333333333333333,0.3333333333333333,2026-07-15,Thinking Machines,United States of America,1.845e+24,6ND = 41e9 active parameters * 45e12 tokens = 1.845e+24 FLOP,0.02797271194322297,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2F6KvQvuMMX5zAuteUc6pFcW.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/6KvQvuMMX5zAuteUc6pFcW.eval,2026-08-06T20:14:32.000Z,6KvQvuMMX5zAuteUc6pFcW
qwen3.8-max_xhigh,0.7473684210526316,0.7473684210526316,2026-08-02,Alibaba,China,,,0.0257841025556124,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FABT89ieSWGnGj4RYMduHiG.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/ABT89ieSWGnGj4RYMduHiG.eval,2026-08-04T19:32:51.000Z,ABT89ieSWGnGj4RYMduHiG
gpt-5.5-instant,0.2631578947368421,0.2631578947368421,2026-05-05,OpenAI,United States of America,,,0.026129809832490088,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FgGcHjE6ppy54ahN2pfxsGH.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/gGcHjE6ppy54ahN2pfxsGH.eval,2026-08-02T03:23:36.000Z,gGcHjE6ppy54ahN2pfxsGH
deepseek-v4-flash-0731_max,0.5754385964912281,0.5754385964912281,2026-07-31,DeepSeek,China,2.496e+24,"From https://api-docs.deepseek.com/updates/: ""DeepSeek-V4-Flash-0731 keeps the same model architecture and size as DeepSeek-V4-Flash-Preview, and was only re-post-trained.""

6 * 13e9 active parameters * 32e12 tokens = 2.496E24 for pre-training",0.029329899789943818,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FmKhVMEicZeGjdvJdTRd7mK.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/mKhVMEicZeGjdvJdTRd7mK.eval,2026-08-02T02:15:37.000Z,mKhVMEicZeGjdvJdTRd7mK
gemini-3.5-flash-lite_high,0.2596491228070175,0.2596491228070175,2026-07-21,Google DeepMind,United States of America,,,0.02601675082238553,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2F8o2J9uQLKDCTiCFwYdkJRK.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/8o2J9uQLKDCTiCFwYdkJRK.eval,2026-08-02T01:20:17.000Z,8o2J9uQLKDCTiCFwYdkJRK
gemini-3.6-flash_high,0.5894736842105263,0.5894736842105263,2026-07-21,Google DeepMind,United States of America,,,0.02919063494391404,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2Fnb9LnDeeQyvRCqsbsTANGD.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/nb9LnDeeQyvRCqsbsTANGD.eval,2026-08-02T00:36:45.000Z,nb9LnDeeQyvRCqsbsTANGD
claude-opus-5_max,0.856140350877193,0.856140350877193,2026-07-24,Anthropic,United States of America,,,0.020824894575343943,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2Fff7GeS7rdperjxSBZ7MHZY.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/ff7GeS7rdperjxSBZ7MHZY.eval,2026-07-24T19:54:20.000Z,ff7GeS7rdperjxSBZ7MHZY
kimi-k3_max,0.721830985915493,0.721830985915493,2026-07-16,Moonshot,China,2.0001e+25,"Based on peer models such as Kimi K2.6 and DeepSeek V4 Pro, plausibly was trained on roughly 30T tokens (likely between 15T and 60T). Using the heuristic that C = 6ND, 30T pretraining tokens would imply ~1.9e25 FLOP. This is a somewhat uncertain estimate (more uncertain than estimates based on disclosed active params and token counts, but comparable to estimates based on disclosed GPU-hours).

K3 was likely pretrained on over 1e25 FLOP. Speculatively, K3's relatively large size compared to other Chinese models may have reduced the training token budget vs smaller models.",0.026636607935112643,,,2026-07-17T01:48:42.000Z,bcntamvGsSH6QgETdoaSph
grok-4.20-0309-reasoning,0.44912280701754387,0.44912280701754387,2026-02-17,xAI,United States of America,,,0.029515543245521678,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FFLDt53waLTeshC7PK9uVy2.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/FLDt53waLTeshC7PK9uVy2.eval,2026-07-13T15:51:35.000Z,FLDt53waLTeshC7PK9uVy2
gpt-5.6-terra_max,0.8596491228070176,0.8596491228070176,2026-07-09,OpenAI,United States of America,,,0.020611471958164294,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FJ6evjTMgHkrun8txnEvzdN.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/J6evjTMgHkrun8txnEvzdN.eval,2026-07-09T15:58:30.000Z,J6evjTMgHkrun8txnEvzdN
gpt-5.6-luna_max,0.8210526315789474,0.8210526315789474,2026-07-09,OpenAI,United States of America,,,0.02274515950332741,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FYLAk5J3Wd8EruVXee8bAQb.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/YLAk5J3Wd8EruVXee8bAQb.eval,2026-07-09T14:18:35.000Z,YLAk5J3Wd8EruVXee8bAQb
gpt-5.6-sol_max,0.8912280701754386,0.8912280701754386,2026-07-09,OpenAI,United States of America,,,0.018475392571140503,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FVBpT2WWYKBZtUxG9Z3svGh.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/VBpT2WWYKBZtUxG9Z3svGh.eval,2026-07-09T02:45:09.000Z,VBpT2WWYKBZtUxG9Z3svGh
grok-4.5_high,0.5719298245614035,0.5719298245614035,2026-07-08,xAI,United States of America,,,0.029360921879029937,,,2026-07-09T01:53:42.000Z,djbbEqvBW9qux3pZwcZN2i
claude-sonnet-5_max,0.656140350877193,0.656140350877193,2026-06-30,Anthropic,United States of America,,,0.02818576398907258,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FV6YuGpcu8MCbJNXKoJMA6b.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/V6YuGpcu8MCbJNXKoJMA6b.eval,2026-06-30T21:54:08.000Z,V6YuGpcu8MCbJNXKoJMA6b
glm-5.2_max,0.592057761732852,0.592057761732852,2026-06-16,Z.ai (Zhipu AI),China,,,0.029581952519606228,,,2026-06-19T16:13:05.000Z,TTuCPacMDpNaCSs3Hpbdjp
grok-4.3_high,0.4280701754385965,0.4280701754385965,2026-04-17,xAI,United States of America,,,0.029360921879029937,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FbdsZjrG4ayzP8NAJg5q586.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/bdsZjrG4ayzP8NAJg5q586.eval,2026-06-17T17:10:48.000Z,bdsZjrG4ayzP8NAJg5q586
deepseek-v4-pro_max,0.45263157894736844,0.45263157894736844,2026-04-24,DeepSeek,China,9.702e+24,6 * 49e9 active parameters * 33e12 tokens = 9.702E24 for pre-training,0.029536098269922092,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FKUar3FaFjzq5SMKrEhtn8e.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/KUar3FaFjzq5SMKrEhtn8e.eval,2026-06-17T02:30:14.000Z,KUar3FaFjzq5SMKrEhtn8e
qwen3.7-max,0.6456140350877193,0.6456140350877193,2026-05-19,Alibaba,China,,,0.02838347520543562,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FRG2biwnmGybSVTVxxMdRWa.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/RG2biwnmGybSVTVxxMdRWa.eval,2026-06-13T03:08:22.000Z,RG2biwnmGybSVTVxxMdRWa
gpt-5.4-pro-2026-03-05_xhigh,0.8245614035087719,0.8245614035087719,2026-03-05,OpenAI,United States of America,,,0.022569134425265196,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FZFVa8dw7oiir6PhcF8XZMo.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/ZFVa8dw7oiir6PhcF8XZMo.eval,2026-06-13T02:38:02.000Z,ZFVa8dw7oiir6PhcF8XZMo
gpt-5.2-pro-2025-12-11_xhigh,0.74,0.74,2025-12-11,OpenAI,United States of America,,,0.026349537704451795,,,2026-06-13T02:37:55.000Z,dMJenf5xYWu7Pwn2U6w4dW
kimi-k2.7-code,0.5403508771929825,0.5403508771929825,2026-06-12,Moonshot,China,,,0.02957276813514758,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FX3RxRkt2pBUXYJjAQHsUo6.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/X3RxRkt2pBUXYJjAQHsUo6.eval,2026-06-13T01:39:44.000Z,X3RxRkt2pBUXYJjAQHsUo6
gpt-5.5-pro_xhigh,0.8771929824561403,0.8771929824561403,2026-04-23,OpenAI,United States of America,,,0.019476010341530077,,,2026-06-12T21:33:12.000Z,LSKDetgzyVojru45w7RJhf
gpt-5-pro-2025-10-06_high,0.5578947368421052,0.5578947368421052,2025-10-07,OpenAI,United States of America,,,0.029469977528223976,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FTFDQUeRKbWiEodRQRrKdpy.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/TFDQUeRKbWiEodRQRrKdpy.eval,2026-06-12T20:32:51.000Z,TFDQUeRKbWiEodRQRrKdpy
gpt-5-mini-2025-08-07_high,0.4666666666666667,0.4666666666666667,2025-08-07,OpenAI,United States of America,,,0.029603535719125714,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FYSR9WCR2SnJYvP7DJwX7YN.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/YSR9WCR2SnJYvP7DJwX7YN.eval,2026-06-12T16:48:15.000Z,YSR9WCR2SnJYvP7DJwX7YN
gpt-5.4-nano-2026-03-17_high,0.44912280701754387,0.44912280701754387,2026-03-17,OpenAI,United States of America,,,0.029515543245521678,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FiKtopjTjyCWZqJaEjcc7ZL.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/iKtopjTjyCWZqJaEjcc7ZL.eval,2026-06-12T16:48:06.000Z,iKtopjTjyCWZqJaEjcc7ZL
gpt-5-nano-2025-08-07_high,0.2,0.2,2025-08-07,OpenAI,United States of America,,,0.023735633163877067,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FJH3PjDrbrQndEcc8fh5Qre.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/JH3PjDrbrQndEcc8fh5Qre.eval,2026-06-12T16:47:59.000Z,JH3PjDrbrQndEcc8fh5Qre
gpt-5.4-mini-2026-03-17_xhigh,0.512280701754386,0.512280701754386,2026-03-17,OpenAI,United States of America,,,0.02966059084324674,,,2026-06-12T16:40:38.000Z,jjFRrQvsud3XsgYufr9f8f
gemini-2.5-pro,0.24561403508771928,0.24561403508771928,2025-06-17,Google DeepMind,United States of America,,Flagship model from a leading developer in mid-2025; very likely it used >1e25 FLOP.,0.0255425481026507,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FFkywQ2KS4AkLPzjSPmhHcS.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/FkywQ2KS4AkLPzjSPmhHcS.eval,2026-06-11T23:56:12.000Z,FkywQ2KS4AkLPzjSPmhHcS
gemini-3-flash-preview,0.512280701754386,0.512280701754386,2025-12-17,Google DeepMind,United States of America,,,0.02966059084324674,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FEtgrDq6ei6kZe8K7QbXUe3.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/EtgrDq6ei6kZe8K7QbXUe3.eval,2026-06-11T23:44:30.000Z,EtgrDq6ei6kZe8K7QbXUe3
gemini-3.1-pro-preview,0.5964912280701754,0.5964912280701754,2026-02-19,Google DeepMind,United States of America,,,0.02911181956525014,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FhVifTUdQZrFEYabgCRu8Qq.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/hVifTUdQZrFEYabgCRu8Qq.eval,2026-06-11T23:35:57.000Z,hVifTUdQZrFEYabgCRu8Qq
claude-opus-4-1-20250805_32K,0.12631578947368421,0.12631578947368421,2025-08-05,Anthropic,United States of America,,,0.0197127354633578,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2F5eRkmXCURH2pRbhJoukfnC.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/5eRkmXCURH2pRbhJoukfnC.eval,2026-06-11T21:15:07.000Z,5eRkmXCURH2pRbhJoukfnC
claude-sonnet-4-5-20250929_32K,0.23859649122807017,0.23859649122807017,2025-09-29,Anthropic,United States of America,,,0.02529183228411416,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2F7oUkeLfwMK3MtkSNHX6QPu.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/7oUkeLfwMK3MtkSNHX6QPu.eval,2026-06-11T21:10:25.000Z,7oUkeLfwMK3MtkSNHX6QPu
gpt-5.4-2026-03-05_xhigh,0.7859649122807018,0.7859649122807018,2026-03-05,OpenAI,United States of America,,,0.024338000553262393,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FPaYEQ37A2n6giYBwZGBnXY.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/PaYEQ37A2n6giYBwZGBnXY.eval,2026-06-11T17:55:45.000Z,PaYEQ37A2n6giYBwZGBnXY
gpt-5.5_xhigh,0.8526315789473684,0.8526315789473684,2026-04-23,OpenAI,United States of America,,,0.021034091168852485,,,2026-06-11T17:47:36.000Z,5FGXKvXQwGPtcCX2PNrLR5
o4-mini-2025-04-16_high,0.36140350877192984,0.36140350877192984,2025-04-16,OpenAI,United States of America,,"We can’t make a precise estimate, but seems unlikely to exceed 10^25 FLOP. We think active parameter count is 10-30B. This would require >55T tokens to reach 10^25 FLOP at the large size, i.e. well beyond 10x overtraining relative to Chinchilla.",0.028506918644975,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FdcmRi5JTa27EuwiQTdqr2B.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/dcmRi5JTa27EuwiQTdqr2B.eval,2026-06-11T13:04:19.278Z,dcmRi5JTa27EuwiQTdqr2B
o3-mini-2025-01-31_high,0.18596491228070175,0.18596491228070175,2025-01-31,OpenAI,United States of America,,"We can’t make a precise estimate, but seems unlikely to exceed 10^25 FLOP. We think active parameter count is 10-30B. This would require >55T tokens to reach 10^25 FLOP at the large size, i.e. well beyond 10x overtraining relative to Chinchilla.",0.023087552563757593,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FmRJaJyBY2M2GGdbdMmT6iq.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/mRJaJyBY2M2GGdbdMmT6iq.eval,2026-06-11T13:04:17.668Z,mRJaJyBY2M2GGdbdMmT6iq
gpt-5.2-2025-12-11_xhigh,0.674,0.674,2025-12-11,OpenAI,United States of America,,,0.028,,,2026-06-11T02:48:30.000Z,PeZ84GTQdSYQzDxRMWA2Ha
claude-opus-4-5-20251101_32K,0.34385964912280703,0.34385964912280703,2025-11-24,Anthropic,United States of America,,Flagship model from a leading developer in mid-2025; very likely it used >1e25 FLOP.,0.028185763989072587,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FmS5EwCRZVpvUvJEehPUDZu.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/mS5EwCRZVpvUvJEehPUDZu.eval,2026-06-11T01:55:25.000Z,mS5EwCRZVpvUvJEehPUDZu
claude-opus-4-6_max,0.6596491228070176,0.6596491228070176,2026-02-05,Anthropic,United States of America,,,0.028116467881852295,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FkgJ2d6XbKj3dZutDcBYSKU.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/kgJ2d6XbKj3dZutDcBYSKU.eval,2026-06-11T00:19:44.000Z,kgJ2d6XbKj3dZutDcBYSKU
claude-opus-4-7_max,0.7017543859649122,0.7017543859649122,2026-04-16,Anthropic,United States of America,,,0.027146911721220194,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FZkNQ7GER7Mc9FSPmpUzgKH.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/ZkNQ7GER7Mc9FSPmpUzgKH.eval,2026-06-10T21:41:54.000Z,ZkNQ7GER7Mc9FSPmpUzgKH
gpt-5-2025-08-07_high,0.5543859649122806,0.5543859649122806,2025-08-07,OpenAI,United States of America,6.6e+25,"Fairly speculative, possibly around 6e25 [CI: 2e25 to 2e26] FLOP. See document below for details

https://docs.google.com/document/d/1V2jIk365LnhH4WDoCw5dYJjZr1Htw8IHaK1noMf5Y48/edit?tab=t.z871imftkus",0.029493504108183504,,,2026-06-10T20:10:57.000Z,QRDHTGX3rYrVCjVPRarjjt
kimi-k2.6,0.5719298245614035,0.5719298245614035,2026-04-20,Moonshot,China,,,0.029360921879029937,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FBxrNfyMffkVUq4n7U5eK3Q.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/BxrNfyMffkVUq4n7U5eK3Q.eval,2026-06-10T19:47:36.000Z,BxrNfyMffkVUq4n7U5eK3Q
gemini-3.5-flash_high,0.6280701754385964,0.6280701754385964,2026-05-19,Google DeepMind,United States of America,,,0.028679753751074618,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2F72DQVwbYiQW5pjhshjBaGU.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/72DQVwbYiQW5pjhshjBaGU.eval,2026-06-10T17:32:38.000Z,72DQVwbYiQW5pjhshjBaGU
claude-opus-4-8_max,0.8,0.8,2026-05-28,Anthropic,United States of America,,,0.023735633163877067,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FGVmgtgKMwEqc54f3jA7auP.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/GVmgtgKMwEqc54f3jA7auP.eval,2026-06-10T15:25:15.000Z,GVmgtgKMwEqc54f3jA7auP
claude-fable-5_max,0.8701754385964913,0.8701754385964913,2026-06-09,Anthropic,United States of America,,,0.019944477920133024,https://logs.epoch.ai/inspect-viewer/36231d6d/viewer.html?log_file=https%3A%2F%2Flogs.epoch.ai%2Finspect_ai_logs%2FE28uZiJvrPgKtawbJpoZQ8.eval,https://epoch-benchmarks-staging-private.s3.us-east-2.amazonaws.com/inspect_ai_logs/E28uZiJvrPgKtawbJpoZQ8.eval,2026-06-09T18:12:35.000Z,E28uZiJvrPgKtawbJpoZQ8
